120,"0,5","0,5",1,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,
727,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4107",1,1,1,0,0,0,,,,,,,1,1,0,0,,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,5913","0,6925","0,5913","0,6925",,"0,9957","1,0000","-0,0043",2,2,2,2,2,2,1,0,1,0,1,1,,,,,,,,,,,,,7,6,"0,5384615385","0,4615384615","-0,8930847961","-1,115477217",6,6,"0,5","0,5",-1,-1
728,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4102",0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,5928","0,6932","0,5928","0,6932",,"0,3912","0,4138","-0,0226",0,0,0,0,0,0,1,1,1,0,2,1,,,,,,,,,,,,,1,12,"0,07692307692","0,9230769231","-3,700439718","-0,1154772174",1,11,"0,08333333333","0,9166666667","-3,584962501","-0,1255308821"
729,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4110",1,1,1,0,0,0,,,,,,,1,1,0,0,,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,5935","0,6918","0,5935","0,6918",,"0,9612","0,9799","-0,0186",2,2,2,2,2,2,2,1,0,0,1,0,,,,,,,,,,,,,8,5,"0,6153846154","0,3846153846","-0,7004397181","-1,378511623",7,5,"0,5833333333","0,4166666667","-0,7776075787","-1,263034406"
730,120,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4104",0,0,0,1,0,0,,,,,,,0,0,0,0,,,,,,,0,1,0,,,,,,,0,0,,,,,,0,0,,,"0,5949","0,6928","0,5949","0,6928",,"0,3912","0,4138","-0,0226",0,0,0,0,0,0,0,2,0,0,1,0,,,,,,,,,,,,,1,12,"0,07692307692","0,9230769231","-3,700439718","-0,1154772174",1,11,"0,08333333333","0,9166666667","-3,584962501","-0,1255308821"
731,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4112",1,1,1,0,0,1,,,,,,,1,1,1,1,,,,,,,1,0,1,,,,,,,1,0,,,,,,1,1,,,"0,5939","0,6838","0,5939","0,6838",,"0,7793","0,8113","-0,0319",2,2,2,2,2,2,0,1,2,1,2,2,,,,,,,,,,,,,10,3,"0,7692307692","0,2307692308","-0,3785116233","-2,115477217",9,3,"0,75","0,25","-0,4150374993",-2
732,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4106",0,0,0,0,0,0,,,,,,,0,0,1,0,,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,5947","0,6859","0,5947","0,6859",,"0,6194","0,6500","-0,0306",0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,2,11,"0,1538461538","0,8461538462","-2,700439718","-0,2410080995",2,10,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058"
733,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4114",1,1,1,1,1,0,,,,,,,1,1,0,0,,,,,,,1,1,0,,,,,,,1,1,,,,,,1,0,,,"0,5937","0,6835","0,5937","0,6835",,"0,7793","0,8113","-0,0319",2,2,2,2,2,2,0,2,0,2,2,0,,,,,,,,,,,,,10,3,"0,7692307692","0,2307692308","-0,3785116233","-2,115477217",9,3,"0,75","0,25","-0,4150374993",-2
734,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4109",0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,5928","0,6773","0,5928","0,6773",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,1,1,1,1,0,0,,,,,,,,,,,,,0,13,0,1,#NUM!,0,0,12,0,1,#NUM!,0
735,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4117",1,1,1,0,0,0,,,,,,,1,1,0,0,,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,5935","0,6893","0,5935","0,6893",,"0,9612","0,9799","-0,0186",2,2,2,2,2,2,1,0,0,0,2,0,,,,,,,,,,,,,8,5,"0,6153846154","0,3846153846","-0,7004397181","-1,378511623",7,5,"0,5833333333","0,4166666667","-0,7776075787","-1,263034406"
736,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4111",0,0,0,0,0,1,,,,,,,0,0,0,1,,,,,,,0,0,1,,,,,,,0,0,,,,,,0,1,,,"0,5949","0,6902","0,5949","0,6902",,"0,3912","0,4138","-0,0226",0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,1,12,"0,07692307692","0,9230769231","-3,700439718","-0,1154772174",1,11,"0,08333333333","0,9166666667","-3,584962501","-0,1255308821"
737,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4119",1,1,1,0,0,0,,,,,,,1,1,1,0,,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,5951","0,6868","0,5951","0,6868",,"0,8905","0,9183","-0,0278",2,2,2,2,2,2,0,1,2,0,2,0,,,,,,,,,,,,,9,4,"0,6923076923","0,3076923077","-0,5305147167","-1,700439718",8,4,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501"
738,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4114",0,0,0,0,1,0,,,,,,,0,0,0,0,,,,,,,0,0,0,,,,,,,0,1,,,,,,0,0,,,"0,5965","0,6893","0,5965","0,6893",,"0,3912","0,4138","-0,0226",0,0,0,0,0,0,0,1,1,2,1,1,,,,,,,,,,,,,1,12,"0,07692307692","0,9230769231","-3,700439718","-0,1154772174",1,11,"0,08333333333","0,9166666667","-3,584962501","-0,1255308821"
739,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4122",1,1,1,0,1,0,,,,,,,1,1,0,0,,,,,,,1,0,0,,,,,,,1,1,,,,,,1,0,,,"0,5967","0,6859","0,5967","0,6859",,"0,8905","0,9183","-0,0278",2,2,2,2,2,2,0,0,0,2,2,0,,,,,,,,,,,,,9,4,"0,6923076923","0,3076923077","-0,5305147167","-1,700439718",8,4,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501"
740,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4116",0,0,0,0,0,1,,,,,,,0,0,0,1,,,,,,,0,0,1,,,,,,,0,0,,,,,,0,1,,,"0,5981","0,6884","0,5981","0,6884",,"0,3912","0,4138","-0,0226",0,0,0,0,0,0,1,1,0,1,0,2,,,,,,,,,,,,,1,12,"0,07692307692","0,9230769231","-3,700439718","-0,1154772174",1,11,"0,08333333333","0,9166666667","-3,584962501","-0,1255308821"
741,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4124",1,1,1,0,0,0,,,,,,,1,1,1,0,,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,5972","0,6796","0,5972","0,6796",,"0,7793","0,8113","-0,0319",2,2,2,2,2,2,2,1,2,0,2,0,,,,,,,,,,,,,10,3,"0,7692307692","0,2307692308","-0,3785116233","-2,115477217",9,3,"0,75","0,25","-0,4150374993",-2
742,120,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4118",0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,5986","0,6866","0,5986","0,6866",,"0,3912","0,4138","-0,0226",0,0,0,0,0,0,2,0,1,0,0,0,,,,,,,,,,,,,1,12,"0,07692307692","0,9230769231","-3,700439718","-0,1154772174",1,11,"0,08333333333","0,9166666667","-3,584962501","-0,1255308821"
743,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4126",1,1,1,0,0,0,,,,,,,1,1,0,0,,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,5995","0,6860","0,5995","0,6860",,"0,9957","1,0000","-0,0043",2,2,2,2,2,2,1,0,0,1,0,0,,,,,,,,,,,,,7,6,"0,5384615385","0,4615384615","-0,8930847961","-1,115477217",6,6,"0,5","0,5",-1,-1
744,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4121",0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,6009","0,6866","0,6009","0,6866",,"0,3912","0,4138","-0,0226",0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,,,,,,,1,12,"0,07692307692","0,9230769231","-3,700439718","-0,1154772174",1,11,"0,08333333333","0,9166666667","-3,584962501","-0,1255308821"
745,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4129",1,1,1,0,1,0,,,,,,,1,1,1,0,,,,,,,1,0,0,,,,,,,1,1,,,,,,1,0,,,"0,6011","0,6833","0,6011","0,6833",,"0,8905","0,9183","-0,0278",2,2,2,2,2,2,0,1,2,2,0,0,,,,,,,,,,,,,9,4,"0,6923076923","0,3076923077","-0,5305147167","-1,700439718",8,4,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501"
746,120,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4123",0,0,0,0,0,1,,,,,,,0,0,0,1,,,,,,,0,0,1,,,,,,,0,0,,,,,,0,1,,,"0,6018","0,6804","0,6018","0,6804",,"0,6194","0,6500","-0,0306",0,0,0,0,0,0,2,1,0,1,0,2,,,,,,,,,,,,,2,11,"0,1538461538","0,8461538462","-2,700439718","-0,2410080995",2,10,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058"
747,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4131",1,1,1,1,0,1,,,,,,,1,1,0,1,,,,,,,1,1,1,,,,,,,1,0,,,,,,1,1,,,"0,6009","0,6785","0,6009","0,6785",,"0,7793","0,8113","-0,0319",2,2,2,2,2,2,0,2,1,0,2,2,,,,,,,,,,,,,10,3,"0,7692307692","0,2307692308","-0,3785116233","-2,115477217",9,3,"0,75","0,25","-0,4150374993",-2
748,120,-1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4126",0,0,0,1,1,0,,,,,,,0,0,0,0,,,,,,,0,1,0,,,,,,,0,1,,,,,,0,0,,,"0,6002","0,6700","0,6002","0,6700",,"0,7793","0,8113","-0,0319",0,0,0,0,0,0,2,2,1,2,1,1,,,,,,,,,,,,,3,10,"0,2307692308","0,7692307692","-2,115477217","-0,3785116233",3,9,"0,25","0,75",-2,"-0,4150374993"
749,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4133",1,1,1,0,0,1,,,,,,,1,1,1,1,,,,,,,1,0,1,,,,,,,1,0,,,,,,1,1,,,"0,5993","0,6794","0,5993","0,6794",,"0,7793","0,8113","-0,0319",2,2,2,2,2,2,0,0,2,0,2,2,,,,,,,,,,,,,10,3,"0,7692307692","0,2307692308","-0,3785116233","-2,115477217",9,3,"0,75","0,25","-0,4150374993",-2
750,120,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4128",0,0,0,1,1,1,,,,,,,0,0,1,1,,,,,,,0,1,1,,,,,,,0,1,,,,,,0,1,,,"0,5973","0,6608","0,5973","0,6608",,"0,8905","0,9183","-0,0278",0,0,0,0,0,0,0,2,2,2,1,2,,,,,,,,,,,,,4,9,"0,3076923077","0,6923076923","-1,700439718","-0,5305147167",4,8,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007"
751,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4136",1,1,1,1,1,0,,,,,,,1,1,0,0,,,,,,,1,1,0,,,,,,,1,1,,,,,,1,0,,,"0,5975","0,6859","0,5975","0,6859",,"0,8905","0,9183","-0,0278",2,2,2,2,2,2,0,2,1,2,0,1,,,,,,,,,,,,,9,4,"0,6923076923","0,3076923077","-0,5305147167","-1,700439718",8,4,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501"
752,120,-1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4130",0,0,0,1,1,1,,,,,,,0,0,0,1,,,,,,,0,1,1,,,,,,,0,1,,,,,,0,1,,,"0,5955","0,6627","0,5955","0,6627",,"0,8905","0,9183","-0,0278",0,0,0,0,0,0,2,2,1,2,0,2,,,,,,,,,,,,,4,9,"0,3076923077","0,6923076923","-1,700439718","-0,5305147167",4,8,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007"
753,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4138",1,1,1,0,0,0,,,,,,,1,1,0,0,,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,5957","0,6880","0,5957","0,6880",,"0,8905","0,9183","-0,0278",2,2,2,2,2,2,2,0,0,1,2,0,,,,,,,,,,,,,9,4,"0,6923076923","0,3076923077","-0,5305147167","-1,700439718",8,4,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501"
754,120,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4132",0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,5971","0,6902","0,5971","0,6902",,"0,3912","0,4138","-0,0226",0,0,0,0,0,0,2,0,0,0,1,1,,,,,,,,,,,,,1,12,"0,07692307692","0,9230769231","-3,700439718","-0,1154772174",1,11,"0,08333333333","0,9166666667","-3,584962501","-0,1255308821"
755,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4140",1,1,1,1,0,0,,,,,,,1,1,1,0,,,,,,,1,1,0,,,,,,,1,0,,,,,,1,0,,,"0,5962","0,6819","0,5962","0,6819",,"0,7793","0,8113","-0,0319",2,2,2,2,2,2,0,2,2,0,2,0,,,,,,,,,,,,,10,3,"0,7692307692","0,2307692308","-0,3785116233","-2,115477217",9,3,"0,75","0,25","-0,4150374993",-2
756,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4135",0,0,0,0,0,0,,,,,,,0,0,1,0,,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,5969","0,6830","0,5969","0,6830",,"0,6194","0,6500","-0,0306",0,0,0,0,0,0,0,1,2,0,2,0,,,,,,,,,,,,,2,11,"0,1538461538","0,8461538462","-2,700439718","-0,2410080995",2,10,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058"
757,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4142",1,1,1,0,0,0,,,,,,,1,1,0,0,,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,5978","0,6896","0,5978","0,6896",,"0,9957","1,0000","-0,0043",2,2,2,2,2,2,1,1,0,0,0,0,,,,,,,,,,,,,7,6,"0,5384615385","0,4615384615","-0,8930847961","-1,115477217",6,6,"0,5","0,5",-1,-1
758,120,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4137",0,0,0,0,1,0,,,,,,,0,0,0,0,,,,,,,0,0,0,,,,,,,0,1,,,,,,0,0,,,"0,5985","0,6845","0,5985","0,6845",,"0,6194","0,6500","-0,0306",0,0,0,0,0,0,2,1,0,2,0,0,,,,,,,,,,,,,2,11,"0,1538461538","0,8461538462","-2,700439718","-0,2410080995",2,10,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058"
759,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4145",1,1,1,0,0,0,,,,,,,1,1,0,0,,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,5992","0,6905","0,5992","0,6905",,"0,9612","0,9799","-0,0186",2,2,2,2,2,2,2,0,1,1,1,0,,,,,,,,,,,,,8,5,"0,6153846154","0,3846153846","-0,7004397181","-1,378511623",7,5,"0,5833333333","0,4166666667","-0,7776075787","-1,263034406"
760,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4139",0,0,0,0,0,1,,,,,,,0,0,1,1,,,,,,,0,0,1,,,,,,,0,0,,,,,,0,1,,,"0,5998","0,6857","0,5998","0,6857",,"0,6194","0,6500","-0,0306",0,0,0,0,0,0,0,1,2,0,1,2,,,,,,,,,,,,,2,11,"0,1538461538","0,8461538462","-2,700439718","-0,2410080995",2,10,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058"
761,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4147",1,1,1,1,0,0,,,,,,,1,1,1,0,,,,,,,1,1,0,,,,,,,1,0,,,,,,1,0,,,"0,5990","0,6845","0,5990","0,6845",,"0,7793","0,8113","-0,0319",2,2,2,2,2,2,0,2,2,1,2,0,,,,,,,,,,,,,10,3,"0,7692307692","0,2307692308","-0,3785116233","-2,115477217",9,3,"0,75","0,25","-0,4150374993",-2
762,120,-1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4142",0,0,0,0,0,0,,,,,,,0,0,1,0,,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,5997","0,6854","0,5997","0,6854",,"0,6194","0,6500","-0,0306",0,0,0,0,0,0,2,0,2,1,0,0,,,,,,,,,,,,,2,11,"0,1538461538","0,8461538462","-2,700439718","-0,2410080995",2,10,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058"
763,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4149",1,1,1,0,0,0,,,,,,,1,1,0,0,,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,6004","0,6915","0,6004","0,6915",,"0,9612","0,9799","-0,0186",2,2,2,2,2,2,2,1,1,0,1,1,,,,,,,,,,,,,8,5,"0,6153846154","0,3846153846","-0,7004397181","-1,378511623",7,5,"0,5833333333","0,4166666667","-0,7776075787","-1,263034406"
764,120,-1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4144",0,0,0,1,1,0,,,,,,,0,0,0,0,,,,,,,0,1,0,,,,,,,0,1,,,,,,0,0,,,"0,5997","0,6763","0,5997","0,6763",,"0,7793","0,8113","-0,0319",0,0,0,0,0,0,2,2,0,2,1,0,,,,,,,,,,,,,3,10,"0,2307692308","0,7692307692","-2,115477217","-0,3785116233",3,9,"0,25","0,75",-2,"-0,4150374993"
765,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4151",1,1,1,0,1,0,,,,,,,1,1,1,0,,,,,,,1,0,0,,,,,,,1,1,,,,,,1,0,,,"0,5999","0,6920","0,5999","0,6920",,"0,8905","0,9183","-0,0278",2,2,2,2,2,2,0,1,2,2,1,0,,,,,,,,,,,,,9,4,"0,6923076923","0,3076923077","-0,5305147167","-1,700439718",8,4,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501"
766,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4146",0,0,0,0,1,0,,,,,,,0,0,1,0,,,,,,,0,0,0,,,,,,,0,1,,,,,,0,0,,,"0,5993","0,6780","0,5993","0,6780",,"0,7793","0,8113","-0,0319",0,0,0,0,0,0,0,0,2,2,2,1,,,,,,,,,,,,,3,10,"0,2307692308","0,7692307692","-2,115477217","-0,3785116233",3,9,"0,25","0,75",-2,"-0,4150374993"
767,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4154",1,1,1,0,1,1,,,,,,,1,1,0,1,,,,,,,1,0,1,,,,,,,1,1,,,,,,1,1,,,"0,5984","0,6887","0,5984","0,6887",,"0,7793","0,8113","-0,0319",2,2,2,2,2,2,2,1,1,2,0,2,,,,,,,,,,,,,10,3,"0,7692307692","0,2307692308","-0,3785116233","-2,115477217",9,3,"0,75","0,25","-0,4150374993",-2
768,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4148",0,0,0,0,1,0,,,,,,,0,0,0,0,,,,,,,0,0,0,,,,,,,0,1,,,,,,0,0,,,"0,5991","0,6893","0,5991","0,6893",,"0,6194","0,6500","-0,0306",0,0,0,0,0,0,1,1,0,2,2,1,,,,,,,,,,,,,2,11,"0,1538461538","0,8461538462","-2,700439718","-0,2410080995",2,10,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058"
769,120,"1,25",2,0,3,1,1,1,1,1,1,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4156",1,1,1,1,0,0,,,,,,,1,1,0,0,,,,,,,1,1,0,,,,,,,1,0,,,,,,1,0,,,"0,5993","0,6937","0,5993","0,6937",,"0,8905","0,9183","-0,0278",2,2,2,2,2,2,0,2,1,0,2,1,,,,,,,,,,,,,9,4,"0,6923076923","0,3076923077","-0,5305147167","-1,700439718",8,4,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501"
770,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4150",0,0,0,0,0,1,,,,,,,0,0,1,1,,,,,,,0,0,1,,,,,,,0,0,,,,,,0,1,,,"0,5987","0,6795","0,5987","0,6795",,"0,7793","0,8113","-0,0319",0,0,0,0,0,0,0,1,2,0,2,2,,,,,,,,,,,,,3,10,"0,2307692308","0,7692307692","-2,115477217","-0,3785116233",3,9,"0,25","0,75",-2,"-0,4150374993"
771,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4158",1,1,1,0,0,0,,,,,,,1,1,0,0,,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,5994","0,6975","0,5994","0,6975",,"0,9612","0,9799","-0,0186",2,2,2,2,2,2,2,0,1,0,1,0,,,,,,,,,,,,,8,5,"0,6153846154","0,3846153846","-0,7004397181","-1,378511623",7,5,"0,5833333333","0,4166666667","-0,7776075787","-1,263034406"
772,120,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4153",0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,6007","0,6981","0,6007","0,6981",,"0,3912","0,4138","-0,0226",0,0,0,0,0,0,0,0,1,0,2,0,,,,,,,,,,,,,1,12,"0,07692307692","0,9230769231","-3,700439718","-0,1154772174",1,11,"0,08333333333","0,9166666667","-3,584962501","-0,1255308821"
773,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4160",1,1,1,1,0,0,,,,,,,1,1,0,0,,,,,,,1,1,0,,,,,,,1,0,,,,,,1,0,,,"0,5998","0,6904","0,5998","0,6904",,"0,7793","0,8113","-0,0319",2,2,2,2,2,2,2,2,0,1,2,0,,,,,,,,,,,,,10,3,"0,7692307692","0,2307692308","-0,3785116233","-2,115477217",9,3,"0,75","0,25","-0,4150374993",-2
774,120,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4155",0,0,0,1,0,0,,,,,,,0,0,0,0,,,,,,,0,1,0,,,,,,,0,0,,,,,,0,0,,,"0,6005","0,6907","0,6005","0,6907",,"0,6194","0,6500","-0,0306",0,0,0,0,0,0,0,2,0,1,2,0,,,,,,,,,,,,,2,11,"0,1538461538","0,8461538462","-2,700439718","-0,2410080995",2,10,"0,1666666667","0,8333333333","-2,584962501","-0,2630344058"
775,120,"1,25",2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4162",1,1,1,0,0,0,,,,,,,1,1,1,0,,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,6007","0,6953","0,6007","0,6953",,"0,8905","0,9183","-0,0278",2,2,2,2,2,2,2,0,2,0,0,0,,,,,,,,,,,,,9,4,"0,6923076923","0,3076923077","-0,5305147167","-1,700439718",8,4,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501"
