120,"1,5","1,5",3,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
1145,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1920",1,0,0,0,0,0,0,0,0,,,,1,0,0,0,1,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2290","0,8019","0,2245","0,8019",,"0,8813","0,8315","0,0498",2,2,2,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1,0,,,,,,6,14,"0,3","0,7","-1,736965594","-0,5145731728",5,14,"0,2631578947","0,7368421053","-1,925999419","-0,4405725914",6
1146,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1918",0,0,0,0,0,0,0,1,1,,,,0,0,0,0,0,1,1,,,,0,0,0,1,,,,,,0,0,1,,,,,0,0,1,,"0,2287","0,7878","0,2242","0,7878",,"0,7219","0,7425","-0,0206",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,,,,,,4,16,"0,2","0,8","-2,321928095","-0,3219280949",4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",0
1147,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1925",1,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2291","0,7995","0,2246","0,7995",,"0,7219","0,6292","0,0927",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,,,,,,4,16,"0,2","0,8","-2,321928095","-0,3219280949",3,16,"0,1578947368","0,8421052632","-2,662965013","-0,2479275134",4
1148,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1923",0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,1,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,1,,"0,2295","0,8105","0,2250","0,8105",,"0,2864","0,2975","-0,0111",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,,,,,,1,19,"0,05","0,95","-4,321928095","-0,07400058144",1,18,"0,05263157895","0,9473684211","-4,247927513","-0,078002512",0
1149,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1930",1,0,0,0,0,0,1,0,0,,,,1,0,0,0,1,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2318","0,8105","0,2273","0,8105",,"0,8813","0,8315","0,0498",2,2,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,,,,,,6,14,"0,3","0,7","-1,736965594","-0,5145731728",5,14,"0,2631578947","0,7368421053","-1,925999419","-0,4405725914",6
1150,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1929",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,1,0,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,0,,"0,2322","0,8114","0,2277","0,8114",,"0,2864","0,2975","-0,0111",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,,,,,,1,19,"0,05","0,95","-4,321928095","-0,07400058144",1,18,"0,05263157895","0,9473684211","-4,247927513","-0,078002512",0
1151,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,"0,5000",30,,"0,1936",1,0,0,0,0,0,0,1,1,,,,1,0,0,0,0,0,1,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,1,,"0,2350","0,8118","0,2305","0,8118",,"0,9341","0,8997","0,0343",2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,2,,,,,,7,13,"0,35","0,65","-1,514573173","-0,6214883767",6,13,"0,3157894737","0,6842105263","-1,662965013","-0,5474877953",7
1152,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1934",0,0,0,0,0,0,0,1,1,,,,0,0,0,0,0,0,1,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,1,,"0,2352","0,8107","0,2308","0,8107",,"0,4690","0,4855","-0,0165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,2,18,"0,1","0,9","-3,321928095","-0,1520030934",2,17,"0,1052631579","0,8947368421","-3,247927513","-0,1604646722",0
1153,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1941",1,0,0,0,0,0,0,0,1,,,,1,0,0,0,1,1,1,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,1,,"0,2384","0,8124","0,2340","0,8124",,"0,9710","0,9495","0,0215",2,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,,,,,,8,12,"0,4","0,6","-1,321928095","-0,7369655942",7,12,"0,3684210526","0,6315789474","-1,440572591","-0,6629650127",8
1154,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1939",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2388","0,8118","0,2344","0,8118",,"0,2864","0,2975","-0,0111",0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,,,,,,1,19,"0,05","0,95","-4,321928095","-0,07400058144",1,18,"0,05263157895","0,9473684211","-4,247927513","-0,078002512",0
1155,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1946",1,0,0,0,0,0,0,0,1,,,,1,0,0,0,0,0,1,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,1,,"0,2401","0,8101","0,2358","0,8101",,"0,8113","0,7425","0,0688",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,,,,,5,15,"0,25","0,75",-2,"-0,4150374993",4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",5
1156,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,"0,5000",30,,"0,1945",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2405","0,8144","0,2362","0,8144",,"0,2864","0,2975","-0,0111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,1,19,"0,05","0,95","-4,321928095","-0,07400058144",1,18,"0,05263157895","0,9473684211","-4,247927513","-0,078002512",0
1157,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1952",1,0,0,0,0,0,0,1,1,,,,1,0,0,0,0,0,1,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,1,,"0,2427","0,8143","0,2383","0,8143",,"0,8813","0,8315","0,0498",2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,,,,,,6,14,"0,3","0,7","-1,736965594","-0,5145731728",5,14,"0,2631578947","0,7368421053","-1,925999419","-0,4405725914",6
1158,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1950",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2431","0,8153","0,2387","0,8153",,"0,2864","0,2975","-0,0111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,,,,,,1,19,"0,05","0,95","-4,321928095","-0,07400058144",1,18,"0,05263157895","0,9473684211","-4,247927513","-0,078002512",0
1159,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1957",1,0,0,0,0,0,0,0,1,,,,1,0,0,0,0,0,1,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,1,,"0,2452","0,8152","0,2409","0,8152",,"0,8813","0,8315","0,0498",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,,,,6,14,"0,3","0,7","-1,736965594","-0,5145731728",5,14,"0,2631578947","0,7368421053","-1,925999419","-0,4405725914",6
1160,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,"0,5000",30,,"0,1955",0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2456","0,8162","0,2413","0,8162",,"0,2864","0,2975","-0,0111",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,,,,,,1,19,"0,05","0,95","-4,321928095","-0,07400058144",1,18,"0,05263157895","0,9473684211","-4,247927513","-0,078002512",0
1161,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1962",1,0,0,0,0,0,1,1,1,,,,1,0,0,0,0,0,1,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,1,,"0,2483","0,8166","0,2440","0,8166",,"0,9341","0,8997","0,0343",2,2,2,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,,,,,,7,13,"0,35","0,65","-1,514573173","-0,6214883767",6,13,"0,3157894737","0,6842105263","-1,662965013","-0,5474877953",7
1162,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1960",0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2487","0,8163","0,2444","0,8163",,"0,2864","0,2975","-0,0111",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,,,,,,1,19,"0,05","0,95","-4,321928095","-0,07400058144",1,18,"0,05263157895","0,9473684211","-4,247927513","-0,078002512",0
1163,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1967",1,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2490","0,8108","0,2447","0,8108",,"0,7219","0,6292","0,0927",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,4,16,"0,2","0,8","-2,321928095","-0,3219280949",3,16,"0,1578947368","0,8421052632","-2,662965013","-0,2479275134",4
1164,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1966",0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,1,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,1,,"0,2494","0,8220","0,2451","0,8220",,"0,2864","0,2975","-0,0111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,,1,19,"0,05","0,95","-4,321928095","-0,07400058144",1,18,"0,05263157895","0,9473684211","-4,247927513","-0,078002512",0
1165,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1973",1,0,0,0,0,0,0,1,0,,,,1,0,0,0,0,0,0,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,0,,"0,2514","0,8218","0,2472","0,8218",,"0,8813","0,8315","0,0498",2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,,,,,,6,14,"0,3","0,7","-1,736965594","-0,5145731728",5,14,"0,2631578947","0,7368421053","-1,925999419","-0,4405725914",6
1166,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,"0,5000",30,,"0,1971",0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2517","0,8222","0,2474","0,8222",,"0,4690","0,4855","-0,0165",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,,,,,,2,18,"0,1","0,9","-3,321928095","-0,1520030934",2,17,"0,1052631579","0,8947368421","-3,247927513","-0,1604646722",0
1167,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,"0,5000",30,,"0,1978",1,0,0,0,0,0,0,0,1,,,,1,0,0,0,0,1,1,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,1,,"0,2543","0,8239","0,2500","0,8239",,"0,9341","0,8997","0,0343",2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,,,,,,7,13,"0,35","0,65","-1,514573173","-0,6214883767",6,13,"0,3157894737","0,6842105263","-1,662965013","-0,5474877953",7
1168,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1976",0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,1,0,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,0,,"0,2543","0,8173","0,2500","0,8173",,"0,6098","0,6292","-0,0194",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,,,,,,3,17,"0,15","0,85","-2,736965594","-0,2344652536",3,16,"0,1578947368","0,8421052632","-2,662965013","-0,2479275134",0
1169,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,"0,5000",30,,"0,1983",1,0,0,0,0,0,0,1,1,,,,1,0,0,0,0,0,1,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,1,,"0,2568","0,8253","0,2526","0,8253",,"0,9341","0,8997","0,0343",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,,,,,,7,13,"0,35","0,65","-1,514573173","-0,6214883767",6,13,"0,3157894737","0,6842105263","-1,662965013","-0,5474877953",7
1170,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,"0,5000",30,,"0,1981",0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,1,0,,,,0,0,0,1,,,,,,0,0,1,,,,,0,0,0,,"0,2566","0,8111","0,2523","0,8111",,"0,7219","0,7425","-0,0206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,,,,,,4,16,"0,2","0,8","-2,321928095","-0,3219280949",4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",0
1171,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1988",1,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,1,0,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,0,,"0,2586","0,8268","0,2544","0,8268",,"0,8813","0,8315","0,0498",2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,,,,,,6,14,"0,3","0,7","-1,736965594","-0,5145731728",5,14,"0,2631578947","0,7368421053","-1,925999419","-0,4405725914",6
1172,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,,"0,5000",30,,"0,1986",0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,1,0,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,0,,"0,2583","0,8141","0,2541","0,8141",,"0,7219","0,7425","-0,0206",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,2,,,,,,4,16,"0,2","0,8","-2,321928095","-0,3219280949",4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",0
1173,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1993",1,0,0,0,0,0,1,0,1,,,,1,0,0,0,0,0,1,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,1,,"0,2603","0,8296","0,2561","0,8296",,"0,8813","0,8315","0,0498",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,,,,,,6,14,"0,3","0,7","-1,736965594","-0,5145731728",5,14,"0,2631578947","0,7368421053","-1,925999419","-0,4405725914",6
1174,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1991",0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2606","0,8307","0,2565","0,8307",,"0,2864","0,2975","-0,0111",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,,,,,,1,19,"0,05","0,95","-4,321928095","-0,07400058144",1,18,"0,05263157895","0,9473684211","-4,247927513","-0,078002512",0
1175,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1998",1,0,0,0,0,0,0,1,1,,,,1,0,0,0,0,1,1,,,,0,0,0,1,,,,,,0,0,1,,,,,0,0,1,,"0,2631","0,8311","0,2590","0,8311",,"0,9341","0,8997","0,0343",2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,,,,,,7,13,"0,35","0,65","-1,514573173","-0,6214883767",6,13,"0,3157894737","0,6842105263","-1,662965013","-0,5474877953",7
1176,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,1997",0,0,0,0,0,0,0,1,1,,,,0,0,0,0,0,0,1,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,1,,"0,2634","0,8302","0,2592","0,8302",,"0,4690","0,4855","-0,0165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,,,,,,2,18,"0,1","0,9","-3,321928095","-0,1520030934",2,17,"0,1052631579","0,8947368421","-3,247927513","-0,1604646722",0
1177,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,2003",1,0,0,0,0,0,0,0,0,,,,1,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2636","0,8258","0,2595","0,8258",,"0,7219","0,6292","0,0927",2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,4,16,"0,2","0,8","-2,321928095","-0,3219280949",3,16,"0,1578947368","0,8421052632","-2,662965013","-0,2479275134",4
1178,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,2002",0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2639","0,8365","0,2597","0,8365",,"0,4690","0,4855","-0,0165",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,,,,,,2,18,"0,1","0,9","-3,321928095","-0,1520030934",2,17,"0,1052631579","0,8947368421","-3,247927513","-0,1604646722",0
1179,-435,"3,75",2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,2008",1,0,0,0,0,0,1,0,0,,,,1,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2651","0,8358","0,2610","0,8358",,"0,8113","0,7425","0,0688",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,,,,,,5,15,"0,25","0,75",-2,"-0,4150374993",4,15,"0,2105263158","0,7894736842","-2,247927513","-0,3410369178",5
1180,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,"0,5000",30,,"0,2007",0,0,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,0,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,0,,"0,2653","0,8397","0,2612","0,8397",,"0,4690","0,4855","-0,0165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,,,,,,2,18,"0,1","0,9","-3,321928095","-0,1520030934",2,17,"0,1052631579","0,8947368421","-3,247927513","-0,1604646722",0
1181,-435,"3,75",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,2014",1,1,0,0,0,0,0,1,1,,,,1,0,0,0,0,1,1,,,,1,0,0,1,,,,,,0,0,1,,,,,0,0,1,,"0,2681","0,8412","0,2640","0,8412",,"0,9710","0,9495","0,0215",2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,,,,,,8,12,"0,4","0,6","-1,321928095","-0,7369655942",7,12,"0,3684210526","0,6315789474","-1,440572591","-0,6629650127",8
1182,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,2012",0,0,0,0,0,0,1,1,0,,,,0,0,0,0,0,0,0,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,0,,"0,2683","0,8401","0,2642","0,8401",,"0,4690","0,4855","-0,0165",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,,,,,,2,18,"0,1","0,9","-3,321928095","-0,1520030934",2,17,"0,1052631579","0,8947368421","-3,247927513","-0,1604646722",0
1183,-435,"3,75",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,2019",1,1,0,0,0,0,1,0,0,,,,1,0,0,0,0,0,0,,,,1,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2702","0,8410","0,2662","0,8410",,"0,8813","0,8315","0,0498",2,2,2,2,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,,,,,,6,14,"0,3","0,7","-1,736965594","-0,5145731728",5,14,"0,2631578947","0,7368421053","-1,925999419","-0,4405725914",6
1184,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,2017",0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,1,0,,,,0,0,0,0,,,,,,0,0,1,,,,,0,0,0,,"0,2702","0,8363","0,2661","0,8363",,"0,6098","0,6292","-0,0194",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,,,,,,3,17,"0,15","0,85","-2,736965594","-0,2344652536",3,16,"0,1578947368","0,8421052632","-2,662965013","-0,2479275134",0
1185,-435,"3,75",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,2024",1,1,0,0,0,0,0,1,0,,,,1,0,0,0,0,0,0,,,,1,0,0,1,,,,,,0,0,0,,,,,0,0,0,,"0,2726","0,8438","0,2686","0,8438",,"0,9341","0,8997","0,0343",2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,,,,,,7,13,"0,35","0,65","-1,514573173","-0,6214883767",6,13,"0,3157894737","0,6842105263","-1,662965013","-0,5474877953",7
1186,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,2022",0,0,0,0,0,0,0,1,1,,,,0,0,0,0,0,0,1,,,,0,0,0,1,,,,,,0,0,0,,,,,0,0,1,,"0,2726","0,8377","0,2686","0,8377",,"0,6098","0,6292","-0,0194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,,,,,,3,17,"0,15","0,85","-2,736965594","-0,2344652536",3,16,"0,1578947368","0,8421052632","-2,662965013","-0,2479275134",0
1187,-435,"3,75",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,"0,5000",30,,"0,2029",1,1,0,0,0,0,1,0,0,,,,1,0,0,0,0,0,0,,,,1,0,0,0,,,,,,0,0,0,,,,,0,0,0,,"0,2753","0,8453","0,2713","0,8453",,"0,9710","0,9495","0,0215",2,2,2,2,0,0,0,0,0,0,0,0,0,2,1,1,2,0,2,,,,,,8,12,"0,4","0,6","-1,321928095","-0,7369655942",7,12,"0,3684210526","0,6315789474","-1,440572591","-0,6629650127",8
1188,-435,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,2027",0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,1,,,,0,0,0,0,,,,,,0,0,0,,,,,0,0,1,,"0,2755","0,8441","0,2715","0,8441",,"0,4690","0,4855","-0,0165",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,,,,,,2,18,"0,1","0,9","-3,321928095","-0,1520030934",2,17,"0,1052631579","0,8947368421","-3,247927513","-0,1604646722",0
1189,-435,"3,75",2,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,"0,5000",30,,"0,2034",1,1,0,0,0,0,0,0,1,,,,1,0,0,0,0,1,1,,,,1,0,0,0,,,,,,0,0,1,,,,,0,0,1,,"0,2779","0,8456","0,2739","0,8456",,"0,9341","0,8997","0,0343",2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,,,,,,7,13,"0,35","0,65","-1,514573173","-0,6214883767",6,13,"0,3157894737","0,6842105263","-1,662965013","-0,5474877953",7
