125,"2,5","2,5",5,BET,Entrada,Odd,P60,P120,P180,P240,P300,P360,P420,P480,P540,P600,P660,P720,P780,P840,P900,P960,P1020,P1080,P1140,P1200,P1260,P1320,P1380,P1440,P1500,P1560,P1620,P1680,P1740,P1800,P1860,P1920,P1980,P1200,Media Movel,Acertos 60,,Media Geral,P120,P240,P360,P480,P600,P720,P840,P960,P1080,P1200,P1320,,P180,P360,P540,P720,P780,P900,P1080,P1260,P1440,,P240,P480,P720,P960,P1200,P1440,P1680,P1920,,P300,P600,P900,P1200,P1500,P1800,,P360,P720,P1080,,,,,Corr,,EntroAtual,EntroPass,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,P(1),P(0),LOG(P(1);2),LOG(P(2);2),,,,,,,
874,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4011",0,0,0,1,0,0,0,,,,,,0,0,1,0,0,,,,,,0,1,0,,,,,,,0,0,,,,,,0,0,,,"0,4300","0,6606","0,4737","0,6606",,"0,5665","0,5917","-0,0252",0,0,0,0,0,0,0,3,2,0,0,0,1,1,,,,,,,,,,,2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",2,12,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
875,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4018",1,1,1,0,1,0,0,,,,,,1,1,0,0,1,,,,,,1,0,0,,,,,,,1,1,,,,,,1,0,,,"0,4304","0,6579","0,4740","0,6579",,"0,9183","0,9403","-0,0220",2,2,2,2,2,2,1,0,0,2,2,0,3,0,,,,,,,,,,,10,5,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",9,5,"0,6428571429","0,3571428571","-0,6374299206","-1,485426827",10
876,"151,25",-5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4014",0,0,0,1,0,0,0,,,,,,0,0,0,0,1,,,,,,0,1,0,,,,,,,0,0,,,,,,0,0,,,"0,4298","0,6452","0,4735","0,6452",,"0,8366","0,8631","-0,0265",0,0,0,0,0,0,3,3,0,1,2,0,2,0,,,,,,,,,,,4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",4,10,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",0
877,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4021",1,1,1,1,0,0,0,,,,,,1,1,0,0,0,,,,,,1,1,0,,,,,,,1,0,,,,,,1,0,,,"0,4306","0,6622","0,4744","0,6622",,"0,9968","1,0000","-0,0032",2,2,2,2,2,2,0,3,1,1,0,0,0,0,,,,,,,,,,,8,7,"0,5333333333","0,4666666667","-0,9068905956","-1,099535674",7,7,"0,5","0,5",-1,-1,8
878,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4016",0,0,0,0,0,1,0,,,,,,0,0,1,1,0,,,,,,0,0,1,,,,,,,0,0,,,,,,0,1,,,"0,4320","0,6626","0,4755","0,6626",,"0,5665","0,5917","-0,0252",0,0,0,0,0,0,0,1,3,1,0,3,0,0,,,,,,,,,,,2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",2,12,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
879,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4023",1,1,1,0,0,0,0,,,,,,1,1,1,0,0,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,4328","0,6628","0,4763","0,6628",,"0,9968","1,0000","-0,0032",2,2,2,2,2,2,1,0,3,0,1,1,1,0,,,,,,,,,,,8,7,"0,5333333333","0,4666666667","-0,9068905956","-1,099535674",7,7,"0,5","0,5",-1,-1,8
880,"151,25",-5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4018",0,0,0,1,0,0,1,,,,,,0,0,0,0,0,,,,,,0,1,0,,,,,,,0,0,,,,,,0,0,,,"0,4322","0,6481","0,4758","0,6481",,"0,8366","0,8631","-0,0265",0,0,0,0,0,0,3,3,0,1,2,0,1,2,,,,,,,,,,,4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",4,10,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",0
881,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4025",1,1,1,0,1,0,0,,,,,,1,1,1,0,1,,,,,,1,0,0,,,,,,,1,1,,,,,,1,0,,,"0,4320","0,6579","0,4754","0,6579",,"0,8366","0,8631","-0,0265",2,2,2,2,2,2,0,1,3,2,3,1,3,0,,,,,,,,,,,11,4,"0,7333333333","0,2666666667","-0,447458977","-1,906890596",10,4,"0,7142857143","0,2857142857","-0,4854268272","-1,807354922",11
882,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4020",0,0,0,1,0,0,0,,,,,,0,0,1,0,0,,,,,,0,1,0,,,,,,,0,0,,,,,,0,0,,,"0,4324","0,6574","0,4758","0,6574",,"0,7219","0,7496","-0,0277",0,0,0,0,0,0,0,2,2,0,3,1,0,0,,,,,,,,,,,3,12,"0,2","0,8","-2,321928095","-0,3219280949",3,11,"0,2142857143","0,7857142857","-2,222392421","-0,3479233034",0
883,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4027",1,1,1,0,0,0,0,,,,,,1,1,0,0,0,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,4332","0,6654","0,4766","0,6654",,"0,9968","0,9852","0,0116",2,2,2,2,2,2,1,1,1,1,1,0,1,1,,,,,,,,,,,7,8,"0,4666666667","0,5333333333","-1,099535674","-0,9068905956",6,8,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",7
884,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4023",0,0,0,0,1,1,0,,,,,,0,0,0,1,0,,,,,,0,0,1,,,,,,,0,1,,,,,,0,1,,,"0,4346","0,6660","0,4777","0,6660",,"0,5665","0,5917","-0,0252",0,0,0,0,0,0,0,0,1,2,0,2,1,0,,,,,,,,,,,2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",2,12,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
885,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4029",1,1,1,1,0,1,0,,,,,,1,1,1,1,0,,,,,,1,1,1,,,,,,,1,0,,,,,,1,1,,,"0,4344","0,6591","0,4774","0,6591",,"0,8366","0,8631","-0,0265",2,2,2,2,2,2,0,2,3,1,3,3,1,0,,,,,,,,,,,11,4,"0,7333333333","0,2666666667","-0,447458977","-1,906890596",10,4,"0,7142857143","0,2857142857","-0,4854268272","-1,807354922",11
886,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4025",0,0,0,0,0,1,0,,,,,,0,0,0,1,1,,,,,,0,0,1,,,,,,,0,0,,,,,,0,1,,,"0,4347","0,6585","0,4777","0,6585",,"0,7219","0,7496","-0,0277",0,0,0,0,0,0,1,1,1,0,2,2,2,1,,,,,,,,,,,3,12,"0,2","0,8","-2,321928095","-0,3219280949",3,11,"0,2142857143","0,7857142857","-2,222392421","-0,3479233034",0
887,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4032",1,1,1,0,0,1,1,,,,,,1,1,0,1,0,,,,,,1,0,1,,,,,,,1,0,,,,,,1,1,,,"0,4354","0,6658","0,4784","0,6658",,"0,9710","0,9852","-0,0143",2,2,2,2,2,2,1,1,1,1,1,3,0,3,,,,,,,,,,,9,6,"0,6","0,4","-0,7369655942","-1,321928095",8,6,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",9
888,"151,25",-5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4027",0,0,0,1,0,1,0,,,,,,0,0,0,1,1,,,,,,0,1,1,,,,,,,0,0,,,,,,0,1,,,"0,4348","0,6511","0,4779","0,6511",,"0,8366","0,8631","-0,0265",0,0,0,0,0,0,2,3,1,1,0,3,3,1,,,,,,,,,,,4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",4,10,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",0
889,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4034",1,1,1,0,1,0,0,,,,,,1,1,0,0,1,,,,,,1,0,0,,,,,,,1,1,,,,,,1,0,,,"0,4352","0,6659","0,4782","0,6659",,"0,9183","0,9403","-0,0220",2,2,2,2,2,2,3,0,1,3,1,0,3,1,,,,,,,,,,,10,5,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",9,5,"0,6428571429","0,3571428571","-0,6374299206","-1,485426827",10
890,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4029",0,0,0,0,0,0,1,,,,,,0,0,1,0,1,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,4346","0,6526","0,4777","0,6526",,"0,8366","0,8631","-0,0265",0,0,0,0,0,0,0,1,2,1,2,0,3,2,,,,,,,,,,,4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",4,10,"0,2857142857","0,7142857143","-1,807354922","-0,4854268272",0
891,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4036",1,1,1,0,0,0,0,,,,,,1,1,0,0,0,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,4354","0,6702","0,4785","0,6702",,"0,9968","0,9852","0,0116",2,2,2,2,2,2,0,1,1,0,1,0,1,0,,,,,,,,,,,7,8,"0,4666666667","0,5333333333","-1,099535674","-0,9068905956",6,8,"0,4285714286","0,5714285714","-1,222392421","-0,8073549221",7
892,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4031",0,0,0,1,0,0,0,,,,,,0,0,0,0,1,,,,,,0,1,0,,,,,,,0,0,,,,,,0,0,,,"0,4367","0,6707","0,4796","0,6707",,"0,5665","0,5917","-0,0252",0,0,0,0,0,0,1,3,0,0,1,0,3,0,,,,,,,,,,,2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",2,12,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
893,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4038",1,1,1,0,1,0,0,,,,,,1,1,1,0,1,,,,,,1,0,0,,,,,,,1,1,,,,,,1,0,,,"0,4365","0,6640","0,4792","0,6640",,"0,8366","0,8631","-0,0265",2,2,2,2,2,2,3,1,2,3,0,1,2,0,,,,,,,,,,,11,4,"0,7333333333","0,2666666667","-0,447458977","-1,906890596",10,4,"0,7142857143","0,2857142857","-0,4854268272","-1,807354922",11
894,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4034",0,0,0,1,1,0,0,,,,,,0,0,0,0,1,,,,,,0,1,0,,,,,,,0,1,,,,,,0,0,,,"0,4369","0,6631","0,4796","0,6631",,"0,7219","0,7496","-0,0277",0,0,0,0,0,0,1,2,0,3,0,1,2,0,,,,,,,,,,,3,12,"0,2","0,8","-2,321928095","-0,3219280949",3,11,"0,2142857143","0,7857142857","-2,222392421","-0,3479233034",0
895,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4040",1,1,1,0,0,0,0,,,,,,1,1,0,0,0,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,4377","0,6714","0,4804","0,6714",,"0,9968","1,0000","-0,0032",2,2,2,2,2,2,0,0,1,0,2,0,0,0,,,,,,,,,,,8,7,"0,5333333333","0,4666666667","-0,9068905956","-1,099535674",7,7,"0,5","0,5",-1,-1,8
896,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4036",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,4386","0,6506","0,4800","0,6506",,"0,0000","0,0000","0,0000",0,0,0,0,0,0,1,1,1,0,1,1,1,0,,,,,,,,,,,0,15,0,1,#NUM!,0,0,14,0,1,#NUM!,0,0
897,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4042",1,1,1,0,0,0,0,,,,,,1,1,0,0,1,,,,,,1,0,0,,,,,,,1,0,,,,,,1,0,,,"0,4393","0,6706","0,4807","0,6706",,"0,9710","0,9852","-0,0143",2,2,2,2,2,2,3,1,1,0,1,1,3,0,,,,,,,,,,,9,6,"0,6","0,4","-0,7369655942","-1,321928095",8,6,"0,5714285714","0,4285714286","-0,8073549221","-1,222392421",9
898,"151,25",-5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4038",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,,,,,,0,0,0,,,,,,,0,0,,,,,,0,0,,,"0,4405","0,6710","0,4818","0,6710",,"0,5665","0,5917","-0,0252",0,0,0,0,0,0,3,1,0,0,1,0,2,0,,,,,,,,,,,2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",2,12,"0,1428571429","0,8571428571","-2,807354922","-0,2223924213",0
899,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4044",1,1,1,1,1,0,0,,,,,,1,1,0,0,1,,,,,,1,1,0,,,,,,,1,1,,,,,,1,0,,,"0,4403","0,6645","0,4814","0,6645",,"0,8366","0,8631","-0,0265",2,2,2,2,2,2,3,2,0,3,1,1,2,1,,,,,,,,,,,11,4,"0,7333333333","0,2666666667","-0,447458977","-1,906890596",10,4,"0,7142857143","0,2857142857","-0,4854268272","-1,807354922",11
900,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4040",0,0,0,0,1,0,1,,,,,,0,0,1,0,0,0,,,,,0,0,0,,,,,,,0,1,0,,,,,0,0,,,"0,4400","0,6568","0,4811","0,6568",,"0,8113","0,8366","-0,0254",0,0,0,0,0,0,1,1,2,2,3,1,1,3,1,,,,,,,,,,4,12,"0,25","0,75",-2,"-0,4150374993",4,11,"0,2666666667","0,7333333333","-1,906890596","-0,447458977",0
901,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4047",1,1,1,0,0,0,1,,,,,,1,1,0,0,1,0,,,,,1,0,0,,,,,,,1,0,0,,,,,1,0,,,"0,4402","0,6685","0,4812","0,6685",,"0,8960","0,9183","-0,0223",2,2,2,2,2,2,2,1,1,1,2,0,3,3,0,,,,,,,,,,11,5,"0,6875","0,3125","-0,5405683814","-1,678071905",10,5,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",11
902,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4042",0,0,0,0,0,0,1,,,,,,0,0,0,0,0,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,4416","0,6717","0,4823","0,6717",,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,1,1,0,1,1,0,1,3,3,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
903,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4049",1,1,1,0,0,0,0,,,,,,1,1,0,0,0,1,,,,,1,0,0,,,,,,,1,0,1,,,,,1,0,,,"0,4424","0,6717","0,4832","0,6717",,"1,0000","0,9968","0,0032",2,2,2,2,2,2,1,0,1,0,1,0,1,1,3,,,,,,,,,,8,8,"0,5","0,5",-1,-1,7,8,"0,4666666667","0,5333333333","-1,099535674","-0,9068905956",8
904,"151,25",-5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4044",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,4429","0,6666","0,4836","0,6666",,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,2,0,0,0,0,0,3,0,3,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
905,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4051",1,1,1,0,0,0,0,,,,,,1,1,0,0,1,0,,,,,1,0,0,,,,,,,1,0,0,,,,,1,0,,,"0,4436","0,6731","0,4844","0,6731",,"0,9887","0,9968","-0,0081",2,2,2,2,2,2,2,0,1,1,1,1,3,1,0,,,,,,,,,,9,7,"0,5625","0,4375","-0,8300749986","-1,192645078",8,7,"0,5333333333","0,4666666667","-0,9068905956","-1,099535674",9
906,"151,25",-5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4046",0,0,0,0,0,1,1,,,,,,0,0,0,1,1,0,,,,,0,0,1,,,,,,,0,0,0,,,,,0,1,,,"0,4424","0,6518","0,4834","0,6518",,"0,8960","0,9183","-0,0223",0,0,0,0,0,0,2,0,0,1,2,3,2,3,1,,,,,,,,,,5,11,"0,3125","0,6875","-1,678071905","-0,5405683814",5,10,"0,3333333333","0,6666666667","-1,584962501","-0,5849625007",0
907,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4053",1,1,1,0,0,0,0,,,,,,1,1,1,0,0,0,,,,,1,0,0,,,,,,,1,0,0,,,,,1,0,,,"0,4432","0,6756","0,4842","0,6756",,"1,0000","0,9968","0,0032",2,2,2,2,2,2,1,1,2,1,0,1,0,1,1,,,,,,,,,,8,8,"0,5","0,5",-1,-1,7,8,"0,4666666667","0,5333333333","-1,099535674","-0,9068905956",8
908,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4048",0,0,0,0,0,0,1,,,,,,0,0,0,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,4450","0,6748","0,4854","0,6748",,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,1,1,0,1,1,1,0,2,1,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
909,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4055",1,1,1,1,1,0,0,,,,,,1,1,1,0,0,0,,,,,1,1,0,,,,,,,1,1,0,,,,,1,0,,,"0,4456","0,6739","0,4860","0,6739",,"0,9544","0,9710","-0,0165",2,2,2,2,2,2,0,3,3,3,1,0,0,1,0,,,,,,,,,,10,6,"0,625","0,375","-0,6780719051","-1,415037499",9,6,"0,6","0,4","-0,7369655942","-1,321928095",10
910,"151,25",-5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4050",0,0,0,0,0,0,0,,,,,,0,0,1,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,4461","0,6693","0,4864","0,6693",,"0,6962","0,7219","-0,0257",0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,,,,,,,,,,3,13,"0,1875","0,8125","-2,415037499","-0,2995602819",3,12,"0,2","0,8","-2,321928095","-0,3219280949",0
911,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4057",1,1,1,1,0,1,1,,,,,,1,1,1,1,0,1,,,,,1,1,1,,,,,,,1,0,1,,,,,1,1,,,"0,4447","0,6579","0,4846","0,6579",,"0,6962","0,7219","-0,0257",2,2,2,2,2,2,3,2,2,0,1,2,1,3,2,,,,,,,,,,13,3,"0,8125","0,1875","-0,2995602819","-2,415037499",12,3,"0,8","0,2","-0,3219280949","-2,321928095",13
912,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4053",0,0,0,0,0,1,1,,,,,,0,0,0,1,0,0,,,,,0,0,1,,,,,,,0,0,0,,,,,0,1,,,"0,4460","0,6741","0,4857","0,6741",,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,1,0,1,0,0,3,0,2,0,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
913,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4059",1,1,1,1,0,0,1,,,,,,1,1,0,0,1,0,,,,,1,1,0,,,,,,,1,0,0,,,,,1,0,,,"0,4462","0,6706","0,4859","0,6706",,"0,8960","0,9183","-0,0223",2,2,2,2,2,2,1,2,1,0,3,0,2,3,0,,,,,,,,,,11,5,"0,6875","0,3125","-0,5405683814","-1,678071905",10,5,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",11
914,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4055",0,0,0,0,0,0,0,,,,,,0,0,1,0,0,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,4479","0,6725","0,4871","0,6725",,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,1,1,3,1,1,1,1,0,0,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
915,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4061",1,1,1,0,0,0,1,,,,,,1,1,1,0,0,0,,,,,1,0,0,,,,,,,1,0,0,,,,,1,0,,,"0,4485","0,6715","0,4876","0,6715",,"0,9544","0,9710","-0,0165",2,2,2,2,2,2,2,0,3,1,0,0,0,2,0,,,,,,,,,,10,6,"0,625","0,375","-0,6780719051","-1,415037499",9,6,"0,6","0,4","-0,7369655942","-1,321928095",10
916,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4057",0,0,0,0,0,0,0,,,,,,0,0,1,0,0,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,4498","0,6725","0,4887","0,6725",,"0,5436","0,5665","-0,0229",0,0,0,0,0,0,0,1,3,0,0,0,0,1,3,,,,,,,,,,2,14,"0,125","0,875",-3,"-0,1926450779",2,13,"0,1333333333","0,8666666667","-2,906890596","-0,2064508775",0
917,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4063",1,1,1,1,0,1,1,,,,,,1,1,0,1,0,0,,,,,1,1,1,,,,,,,1,0,0,,,,,1,1,,,"0,4500","0,6691","0,4888","0,6691",,"0,8960","0,9183","-0,0223",2,2,2,2,2,2,2,3,0,0,1,3,0,3,0,,,,,,,,,,11,5,"0,6875","0,3125","-0,5405683814","-1,678071905",10,5,"0,6666666667","0,3333333333","-0,5849625007","-1,584962501",11
918,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4059",0,0,0,0,0,0,0,,,,,,0,0,0,0,1,0,,,,,0,0,0,,,,,,,0,0,0,,,,,0,0,,,"0,4517","0,6711","0,4900","0,6711",,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,1,1,0,1,1,3,1,1,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
919,"151,25","6,25",2,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4065",1,1,1,1,0,0,1,,,,,,1,1,1,0,1,0,,,,,1,1,0,,,,,,,1,0,0,,,,,1,0,,,"0,4513","0,6627","0,4895","0,6627",,"0,8113","0,8366","-0,0254",2,2,2,2,2,2,2,3,2,0,0,0,2,2,0,,,,,,,,,,12,4,"0,75","0,25","-0,4150374993",-2,11,4,"0,7333333333","0,2666666667","-0,447458977","-1,906890596",12
920,"151,25",-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,"0,5000",30,,"0,4061",0,0,0,0,0,0,0,,,,,,0,0,0,0,0,1,,,,,0,0,0,,,,,,,0,0,1,,,,,0,0,,,"0,4530","0,6691","0,4906","0,6691",,"0,3373","0,3534","-0,0161",0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,,,,,,,,,,1,15,"0,0625","0,9375",-4,"-0,09310940439",1,14,"0,06666666667","0,9333333333","-3,906890596","-0,09953567355",0
