t,Entrada,Converte_5,Media_Atual_5,Converte_6,Media_Atual_6,Converte_7,Media_Atual_7,Converte_8,Media_Atual_8,Converte_9,Media_Atual_9,Converte_A,Media_Atual_A,Converte_B,Media_Atual_B,Converte_C,Media_Atual_C,Media_2,Media,,PEARSON,DIFF_PEARSON,,,,,RATING1,RATING2,RATING3,,,
492,1,0,"0,5386178862",0,"0,4471544715",0,"0,3353658537",0,"0,2235772358",0,"0,1321138211",0,"0,07926829268",0,"0,02845528455",0,"0,0162601626",0,"0,4666666667","0,5024529992","0,2580189862","0,0733173766","-0,2718228926","-0,003399623757","-0,01463265265","-0,000004783867699",0,0,"-0,01666666667","-0,05","-0,05","-0,06666666667"
493,"1,56",0,"0,537525355",0,"0,4462474645",0,"0,3346855984",0,"0,2231237323",0,"0,1318458418",0,"0,07910750507",0,"0,02839756592",0,"0,01622718053",0,"0,4666666667","0,5024529992","0,3595132575","0,1014942713","-0,2294281352","-0,002772552181","-0,01463265265","-0,000004783867699","-0,01666666667",0,0,"-0,05","-0,06666666667","-0,05"
494,"2,22",0,"0,536437247",0,"0,4453441296",0,"0,3340080972",0,"0,2226720648",0,"0,1315789474",0,"0,07894736842",0,"0,02834008097",0,"0,01619433198",0,"0,4666666667","0,5024529992","0,3841664561","0,02465319864","-0,1908455978","-0,002270894921","0,01015410993","0,000003391034661","-0,01666666667",0,"0,01666666667","-0,03333333333","-0,05","-0,05"
495,"1,04",1,"0,5373737374",1,"0,4464646465",0,"0,3333333333",0,"0,2222222222",0,"0,1313131313",0,"0,07878787879",0,"0,02828282828",0,"0,01616161616",1,"0,45","0,5024529992","0,4128782666","0,02871181048","-0,2372025885","-0,002862133835","-0,01833102681","-0,000006243671692","-0,03333333333","-0,03333333333",0,"-0,03333333333","-0,06666666667","-0,06666666667"
496,"2,9",0,"0,5362903226",0,"0,4455645161",0,"0,3326612903",0,"0,2217741935",0,"0,1310483871",0,"0,07862903226",0,"0,02822580645",0,"0,01612903226",0,"0,4666666667","0,5024529992","0,4346374538","0,02175918718","-0,1995267616","-0,002360476574","0,005567073284","0,000001931230668","-0,01666666667","-0,01666666667",0,0,"-0,05","-0,05"
497,"3,1",1,"0,53722334",1,"0,4466800805",1,"0,3340040241",0,"0,2213279678",0,"0,1307847082",0,"0,07847082495",0,"0,02816901408",0,"0,01609657948",1,"0,4666666667","0,5035393853","0,4206904746","-0,01394697919","-0,1980749822","-0,002338081161","0,02080112346","0,000007186532724","-0,01666666667","-0,01666666667","-0,01666666667","0,01666666667","-0,06666666667","-0,05"
498,"5,24",1,"0,5381526104",1,"0,4477911647",1,"0,3353413655",0,"0,2208835341",0,"0,1305220884",0,"0,07831325301",0,"0,0281124498",0,"0,01606425703",1,"0,4833333333","0,5040817004","0,4049635953","-0,01572687935","-0,1841197997","-0,002149959688","0,04987975081","0,00001725140127","0,01666666667","0,01666666667","-0,01666666667","0,03333333333","-0,05","-0,03333333333"
499,1,1,"0,5390781563",1,"0,4488977956",1,"0,3366733467",1,"0,2224448898",0,"0,130260521",0,"0,07815631263",0,"0,02805611222",0,"0,01603206413",1,"0,4833333333","0,5040817004","0,4030492619","-0,001914333366","-0,2105696896","-0,002427662815","0,06255115499","0,00002176947888","0,01666666667",0,0,"0,01666666667","-0,03333333333","-0,03333333333"
500,"2,36",0,"0,538",0,"0,448",0,"0,336",0,"0,222",0,"0,13",0,"0,078",0,"0,028",0,"0,016",0,"0,4833333333","0,5035393853","0,476456784","0,07340752213","-0,2511885153","-0,002794947595","0,08813273627","0,00003008351111","0,01666666667",0,0,"0,01666666667","-0,01666666667","-0,03333333333"
501,"1,16",1,"0,5389221557",1,"0,4491017964",0,"0,3353293413",0,"0,2215568862",0,"0,129740519",0,"0,07784431138",0,"0,02794411178",0,"0,01596806387",1,"0,4833333333","0,5040817004","0,4883969681","0,01194018408","-0,227737834","-0,002441100063","0,1028080028","0,00003533834125","0,03333333333",0,0,0,"-0,03333333333","-0,05"
502,"1,12",0,"0,5378486056",0,"0,4482071713",0,"0,3346613546",0,"0,2211155378",0,"0,1294820717",0,"0,07768924303",0,"0,02788844622",0,"0,01593625498",0,"0,5","0,5040817004","0,4843297656","-0,00406720252","-0,2181987928","-0,002306727582","0,1028080028","0,00003533834125","0,03333333333","0,01666666667","0,01666666667","0,01666666667","-0,01666666667","-0,05"
503,"1,22",0,"0,5367793241",0,"0,4473161034",0,"0,3339960239",0,"0,2206759443",0,"0,1292246521",0,"0,07753479125",0,"0,02783300199",0,"0,01590457256",0,"0,4833333333","0,5035393853","0,4791927804","-0,005136985214","-0,2299606079","-0,002418704649","0,08813273627","0,00003008351111","0,01666666667",0,0,"0,01666666667","-0,03333333333","-0,05"
504,"1,37",0,"0,5357142857",0,"0,4464285714",0,"0,3333333333",0,"0,2202380952",0,"0,128968254",0,"0,07738095238",0,"0,02777777778",0,"0,01587301587",0,"0,4833333333","0,5035393853","0,4693240817","-0,009868698636","-0,2092430176","-0,002158917854","0,1011337516","0,00003431009985",0,"0,01666666667","0,01666666667",0,"-0,01666666667","-0,03333333333"
505,"3,09",0,"0,5346534653",0,"0,4455445545",0,"0,3326732673",0,"0,2198019802",0,"0,1287128713",0,"0,07722772277",0,"0,02772277228",0,"0,01584158416",0,"0,4833333333","0,5035393853","0,458723036","-0,01060104572","-0,1879160897","-0,001899131058","0,1143200438","0,00003853668858",0,"0,01666666667","0,01666666667","0,01666666667","-0,01666666667","-0,05"
506,"1,68",1,"0,5355731225",1,"0,4466403162",1,"0,3339920949",0,"0,2193675889",0,"0,128458498",0,"0,07707509881",0,"0,02766798419",0,"0,01581027668",1,"0,4833333333","0,5040817004","0,4443479142","-0,01437512186","-0,1657011292","-0,001639344262","0,1435893253","0,00004845534077",0,"0,01666666667","0,01666666667","0,03333333333","-0,01666666667","-0,03333333333"
507,"4,28",0,"0,5345167653",0,"0,4457593688",0,"0,3333333333",0,"0,2189349112",0,"0,1282051282",0,"0,07692307692",0,"0,02761341223",0,"0,0157790927",0,"0,4833333333","0,5035393853","0,4372611998","-0,007086714318","-0,1814581954","-0,001782674908","0,1277041609","0,00004276327732",0,"0,03333333333",0,"0,03333333333","-0,01666666667","-0,03333333333"
508,"2,84",1,"0,5354330709",1,"0,4468503937",1,"0,3346456693",1,"0,2204724409",0,"0,1279527559",0,"0,07677165354",0,"0,02755905512",0,"0,0157480315",1,"0,4833333333","0,5040817004","0,4271899903","-0,01007120957","-0,16818591","-0,001643823345","0,1575897871","0,00005282767394","-0,01666666667","0,01666666667",0,"0,01666666667","-0,03333333333","-0,03333333333"
509,"4,74",1,"0,536345776",1,"0,4479371316",1,"0,3359528487",0,"0,2200392927",0,"0,1277013752",0,"0,07662082515",0,"0,02750491159",0,"0,01571709234",1,"0,5","0,5040817004","0,4271899903",0,"-0,1393147593","-0,001361641136","0,1876128035","0,00006289207057","0,01666666667","0,03333333333","0,01666666667","0,01666666667","-0,03333333333","-0,03333333333"
510,"1,46",1,"0,537254902",1,"0,4490196078",1,"0,337254902",1,"0,2215686275",0,"0,1274509804",0,"0,07647058824",0,"0,02745098039",0,"0,01568627451",1,"0,5","0,5040817004","0,4271899903",0,"-0,1393147593","-0,001361641136","0,1876128035","0,00006289207057","0,01666666667","0,01666666667","0,03333333333",0,"-0,03333333333","-0,03333333333"
511,"6,65",0,"0,5362035225",0,"0,4481409002",0,"0,3365949119",0,"0,2211350294",0,"0,1272015656",0,"0,07632093933",0,"0,02739726027",0,"0,0156555773",0,"0,5","0,5040817004","0,4428649842","0,01567499389","-0,1858360919","-0,001782674908","0,1699345757","0,00005734575155","0,01666666667","0,01666666667","0,01666666667","0,01666666667","-0,03333333333","-0,01666666667"
512,"4,22",1,"0,537109375",1,"0,44921875",1,"0,337890625",1,"0,22265625",1,"0,12890625",0,"0,076171875",0,"0,02734375",0,"0,015625",1,"0,4833333333","0,5040817004","0,5510023633","0,1081373792","-0,2439473374","-0,002199229598","0,212940449","0,00007091461392",0,0,0,0,"-0,03333333333","-0,01666666667"
513,"1,03",1,"0,5380116959",1,"0,4502923977",1,"0,3391812865",1,"0,22417154",0,"0,1286549708",0,"0,07602339181",0,"0,02729044834",0,"0,01559454191",1,"0,4833333333","0,5040817004","0,6862892198","0,1352868564","-0,3122209043","-0,002615784287","0,2575788442","0,00008448347629",0,0,0,0,"-0,01666666667","-0,03333333333"
514,"2,41",0,"0,5369649805",0,"0,4494163424",0,"0,3385214008",0,"0,2237354086",0,"0,1284046693",0,"0,07587548638",0,"0,02723735409",0,"0,01556420233",0,"0,5","0,5040817004","0,7525740795","0,06628485974","-0,3021480564","-0,002347039326","0,24286741","0,00008011114312","0,01666666667",0,"0,01666666667","0,01666666667","-0,01666666667","-0,01666666667"
515,"2,35",1,"0,5378640777",1,"0,4504854369",0,"0,3378640777",0,"0,2233009709",0,"0,1281553398",0,"0,07572815534",0,"0,02718446602",0,"0,01553398058",1,"0,5","0,5040817004","0,762803496","0,01022941648","-0,250878062","-0,00188569381","0,2698413369","0,00008900864039",0,"0,01666666667","0,01666666667","0,01666666667","-0,01666666667","-0,01666666667"
516,"5,38",1,"0,5387596899",1,"0,4515503876",0,"0,3372093023",0,"0,2228682171",0,"0,1279069767",0,"0,07558139535",0,"0,02713178295",0,"0,01550387597",1,"0,5","0,5040817004","0,762803496",0,"-0,250878062","-0,00188569381","0,2698413369","0,00008900864039",0,"0,01666666667","0,03333333333","0,03333333333",0,0
517,"5,01",1,"0,5396518375",1,"0,4526112186",1,"0,3384912959",1,"0,2243713733",0,"0,1276595745",0,"0,07543520309",0,"0,02707930368",0,"0,01547388781",1,"0,5166666667","0,5035393853","0,7341414165","-0,02866207948","-0,1712103335","-0,00128549673","0,285924053","0,00009367954893","0,01666666667","0,03333333333","0,05","0,05","0,03333333333","0,01666666667"
518,"1,53",1,"0,5405405405",1,"0,4536679537",1,"0,3397683398",1,"0,2258687259",0,"0,1274131274",0,"0,07528957529",0,"0,02702702703",0,"0,01544401544",1,"0,5333333333","0,5024529992","0,5668694879","-0,1672719286","-0,07098442215","-0,0005598853355","0,2725325071","0,00009046704398","0,05","0,05","0,06666666667","0,06666666667","0,06666666667","0,03333333333"
519,"1,63",0,"0,5394990366",0,"0,4527938343",0,"0,3391136802",0,"0,225433526",0,"0,1271676301",0,"0,07514450867",0,"0,02697495183",0,"0,01541425819",0,"0,55","0,5024529992","0,3801699632","-0,1866995248","-0,1120129943","-0,001003314521","0,3118949403","0,0001049113168","0,06666666667","0,06666666667","0,1","0,06666666667","0,1","0,05"
520,"1,21",0,"0,5384615385",0,"0,4519230769",0,"0,3384615385",0,"0,225",0,"0,1269230769",0,"0,075",0,"0,02692307692",0,"0,01538461538",0,"0,55","0,5024529992","0,2528916005","-0,1272783627","-0,1600869609","-0,001594553435","0,3344297948","0,0001145460232","0,05","0,06666666667","0,08333333333","0,06666666667","0,1","0,03333333333"
521,"1,53",0,"0,537428023",0,"0,4510556622",0,"0,3378119002",0,"0,2245681382",0,"0,1266794626",0,"0,07485604607",0,"0,02687140115",0,"0,01535508637",0,"0,55","0,5024529992","0,1411047874","-0,1117868131","-0,2162483347","-0,002333602078","0,3344297948","0,0001145460232","0,05","0,05","0,08333333333","0,06666666667","0,08333333333","0,01666666667"
522,"5,88",0,"0,5363984674",0,"0,4501915709",0,"0,337164751",0,"0,224137931",0,"0,1264367816",0,"0,07471264368",0,"0,02681992337",0,"0,0153256705",0,"0,5333333333","0,5035393853","0,1063377151","-0,0347670723","-0,2262941184","-0,002499328138","0,36100437","0,0001216926841","0,03333333333","0,03333333333","0,05","0,06666666667","0,06666666667",0
523,"2,68",1,"0,5372848948",1,"0,4512428298",1,"0,3384321224",1,"0,2256214149",0,"0,1261950287",0,"0,07456978967",0,"0,02676864245",0,"0,01529636711",1,"0,5166666667","0,5035393853","0,06958139547","-0,03675631963","-0,1801328252","-0,001979754546","0,3937263623","0,0001301595473",0,"0,01666666667","0,03333333333","0,03333333333","0,03333333333","-0,01666666667"
524,"1,92",1,"0,5381679389",1,"0,4522900763",0,"0,3377862595",0,"0,2251908397",0,"0,1259541985",0,"0,07442748092",0,"0,02671755725",0,"0,01526717557",1,"0,5166666667","0,5035393853","0,07148309807","0,001901702598","-0,1434222743","-0,001590074353","0,3937263623","0,0001301595473","-0,01666666667","0,03333333333","0,03333333333","0,03333333333","0,03333333333",0
525,"4,56",1,"0,539047619",0,"0,4514285714",0,"0,3371428571",0,"0,2247619048",0,"0,1257142857",0,"0,07428571429",0,"0,02666666667",0,"0,01523809524",0,"0,5166666667","0,5040817004","0,09028175871","0,01879866065","-0,1498502792","-0,001675176924","0,3750618607","0,0001249051891","-0,03333333333","0,03333333333","0,03333333333","0,03333333333","0,05","0,01666666667"
526,"2,18",1,"0,5399239544",1,"0,4524714829",1,"0,3384030418",1,"0,2262357414",0,"0,1254752852",0,"0,07414448669",0,"0,02661596958",0,"0,01520912548",1,"0,5166666667","0,5035393853","0,09042296441","0,0001412056909","-0,131449619","-0,001487055451","0,3772409602","0,0001254957252","-0,03333333333","0,01666666667","0,01666666667","0,03333333333","0,03333333333",0
527,"35,57",1,"0,5407969639",1,"0,4535104364",0,"0,3377609108",0,"0,2258064516",0,"0,1252371917",0,"0,07400379507",0,"0,0265654649",0,"0,01518026565",1,"0,5333333333","0,5024529992","0,03817937814","-0,05224358626","-0,1023778057","-0,001191435994","0,3483114759","0,000117911359","-0,01666666667","0,03333333333","0,05","0,05","0,06666666667","0,01666666667"
528,"5,59",1,"0,5416666667",1,"0,4545454545",1,"0,3390151515",1,"0,2272727273",1,"0,1268939394",1,"0,07575757576",1,"0,02840909091",0,"0,01515151515",1,"0,5333333333","0,5024529992","-0,006324174288","-0,04450355243","-0,05807542636","-0,0006897787333","0,3183144249","0,0001097364567",0,"0,03333333333","0,05","0,06666666667","0,08333333333","0,03333333333"
529,"1,15",1,"0,5425330813",1,"0,4555765595",1,"0,3402646503",1,"0,2287334594",0,"0,1266540643",0,"0,07561436673",0,"0,02835538752",0,"0,01512287335",1,"0,55","0,5008190014","-0,1376158099","-0,1312916356","-0,02561381563","-0,0003180148706","0,2386566625","0,00009117149851","0,03333333333","0,03333333333","0,06666666667","0,08333333333","0,1","0,06666666667"
530,"34,29",0,"0,541509434",0,"0,4547169811",0,"0,3396226415",0,"0,2283018868",0,"0,1264150943",0,"0,07547169811",0,"0,02830188679",0,"0,01509433962",0,"0,5666666667","0,5008190014","-0,2822721425","-0,1446563326","-0,09336743951","-0,001231747738","0,2578033416","0,0001061018737","0,05","0,03333333333","0,08333333333","0,1","0,1","0,1"
531,"2,53",1,"0,5423728814",1,"0,4557438795",1,"0,34086629",1,"0,2297551789",1,"0,1280602637",1,"0,07721280603",1,"0,03013182674",0,"0,01506591337",1,"0,5666666667","0,4986320084","-0,5106437441","-0,2283716016","-0,08208987701","-0,001119770671","0,1008431973","0,00004856876437","0,05","0,01666666667","0,08333333333","0,1166666667","0,08333333333","0,1166666667"
532,"11,39",1,"0,5432330827",1,"0,4567669173",0,"0,3402255639",0,"0,2293233083",0,"0,1278195489",0,"0,07706766917",0,"0,03007518797",0,"0,01503759398",1,"0,5666666667","0,4986320084","-0,6122129118","-0,1015691677","-0,02165477713","-0,0003045776225","0,03882279133","0,0000218700917","0,05","0,01666666667","0,08333333333","0,1","0,06666666667","0,1166666667"
533,"1,48",1,"0,5440900563",1,"0,4577861163",1,"0,3414634146",1,"0,2307692308",1,"0,1294559099",1,"0,07879924953",0,"0,03001876173",0,"0,01500938086",1,"0,5666666667","0,4986320084","-0,6580669679","-0,04585405616","0,02699696434","0,0003941592762","-0,01956854475","-0,00001241956174","0,03333333333","0,01666666667","0,06666666667","0,1","0,08333333333","0,1"
534,"1,31",0,"0,543071161",0,"0,456928839",0,"0,34082397",0,"0,2303370787",0,"0,1292134831",0,"0,07865168539",0,"0,02996254682",0,"0,01498127341",0,"0,5666666667","0,5008190014","-0,677630298","-0,01956333004","-0,007930663646","-0,0001209352325","0,004940643266","0,000003224256584","0,03333333333","0,03333333333","0,06666666667","0,08333333333","0,08333333333","0,1"
535,"8,45",0,"0,5420560748",0,"0,4560747664",0,"0,3401869159",0,"0,2299065421",0,"0,1289719626",0,"0,0785046729",0,"0,02990654206",0,"0,01495327103",0,"0,5666666667","0,5008190014","-0,6985301433","-0,0208998453","-0,04614159798","-0,0007300904775","0,04957907469","0,00003303660981","0,01666666667","0,05","0,06666666667","0,08333333333","0,08333333333","0,08333333333"
536,"1,84",1,"0,5429104478",1,"0,4570895522",1,"0,3414179104",1,"0,2313432836",1,"0,1305970149",0,"0,07835820896",0,"0,02985074627",0,"0,01492537313",1,"0,5666666667","0,4986320084","-0,7205386831","-0,02200853982","-0,02674588746","-0,0004344710203","0,00802735066","0,000005778748324",0,"0,05","0,08333333333","0,08333333333","0,08333333333","0,08333333333"
537,"1,4",1,"0,5437616387",0,"0,4562383613",0,"0,3407821229",0,"0,2309124767",0,"0,1303538175",0,"0,0782122905",0,"0,02979515829",0,"0,01489757914",0,"0,5666666667","0,5008190014","-0,7304964217","-0,009957738653","-0,05289439706","-0,0008868583714","0,02503211569","0,00001835006598",0,"0,05","0,08333333333","0,08333333333","0,08333333333","0,1"
538,"1,09",0,"0,5427509294",0,"0,4553903346",0,"0,3401486989",0,"0,2304832714",0,"0,1301115242",0,"0,0780669145",0,"0,02973977695",0,"0,01486988848",0,"0,5666666667","0,5008190014","-0,7401928911","-0,009696469412","-0,09594912309","-0,001648302428","0,05802710978","0,00004320710827",0,"0,05","0,06666666667","0,06666666667","0,1","0,08333333333"
539,"1,15",0,"0,5417439703",0,"0,4545454545",0,"0,3395176252",0,"0,2300556586",0,"0,1298701299",0,"0,07792207792",0,"0,02968460111",0,"0,01484230056",0,"0,55","0,5024529992","-0,7342131657","0,005979725402","-0,1083080336","-0,00188569381","0,05215873909","0,00003880242216","-0,01666666667","0,01666666667","0,05","0,06666666667","0,08333333333","0,08333333333"
540,"3,27",0,"0,5407407407",0,"0,4537037037",0,"0,3388888889",0,"0,2296296296",0,"0,1296296296",0,"0,07777777778",0,"0,02962962963",0,"0,01481481481",0,"0,55","0,5024529992","-0,72958613","0,004627035711","-0,1409964286","-0,002476932724","0,06516187233","0,00004843712851","-0,01666666667","0,01666666667","0,05","0,06666666667","0,08333333333","0,1"
541,"2,21",1,"0,5415896488",1,"0,4547134935",1,"0,3401109057",0,"0,2292051756",0,"0,1293900185",0,"0,07763401109",0,"0,02957486137",0,"0,01478743068",1,"0,5333333333","0,5024529992","-0,7301615611","-0,0005754310558","-0,1132043553","-0,001975275464","0,05421537138","0,00004026222615","-0,03333333333","-0,01666666667","0,01666666667","0,05","0,05","0,08333333333"
542,3,1,"0,5424354244",1,"0,4557195572",0,"0,3394833948",0,"0,2287822878",0,"0,1291512915",0,"0,07749077491",0,"0,0295202952",0,"0,0147601476",1,"0,5333333333","0,5024529992","-0,7308462148","-0,0006846537322","-0,08512002884","-0,001473618203","0,04325442673","0,00003208732379","-0,03333333333","-0,03333333333",0,"0,05","0,05","0,06666666667"
543,"1,05",1,"0,5432780847",1,"0,4567219153",1,"0,3406998158",0,"0,2283609576",0,"0,1289134438",0,"0,0773480663",0,"0,02946593002",0,"0,01473296501",1,"0,5333333333","0,5024529992","-0,7316590699","-0,0008128550872","-0,05664981542","-0,0009719609424","0,03227426521","0,00002391242143","-0,03333333333","-0,03333333333","-0,01666666667","0,05","0,05","0,05"
544,"3,15",0,"0,5422794118",0,"0,4558823529",0,"0,3400735294",0,"0,2279411765",0,"0,1286764706",0,"0,07720588235",0,"0,02941176471",0,"0,01470588235",0,"0,5333333333","0,5035393853","-0,7195886922","0,01207037773","-0,05584113083","-0,0009585236943","0,01098155581","0,00000812173609","-0,03333333333","-0,03333333333","-0,01666666667","0,05","0,06666666667","0,03333333333"
545,"1,71",1,"0,5431192661",1,"0,4568807339",1,"0,3412844037",0,"0,2275229358",0,"0,128440367",0,"0,07706422018",0,"0,02935779817",0,"0,01467889908",1,"0,5166666667","0,5035393853","-0,7136095492","0,005979142954","-0,04092441367","-0,0006987368987","0,005287965343","0,000003895147356","-0,03333333333","-0,05","-0,03333333333","0,01666666667","0,03333333333","0,03333333333"
546,"1,12",0,"0,5421245421",0,"0,456043956",0,"0,3406593407",0,"0,2271062271",0,"0,1282051282",0,"0,07692307692",0,"0,0293040293",0,"0,01465201465",0,"0,5333333333","0,5035393853","-0,7037449791","0,009864570094","-0,06628671049","-0,001128728836","0,005287965343","0,000003895147356","-0,01666666667","-0,03333333333",0,"0,03333333333","0,05","0,05"
547,"6,59",0,"0,5411334552",0,"0,4552102377",0,"0,3400365631",0,"0,226691042",0,"0,1279707495",0,"0,07678244973",0,"0,02925045704",0,"0,01462522852",0,"0,5166666667","0,5040817004","-0,6991845011","0,004560477995","-0,04722337821","-0,000792797635","-0,01685428933","-0,00001247851574","-0,01666666667","-0,05",0,"0,01666666667","0,03333333333","0,03333333333"
548,"12,06",1,"0,5419708029",1,"0,4562043796",1,"0,3412408759",1,"0,2281021898",1,"0,1295620438",0,"0,07664233577",0,"0,02919708029",0,"0,01459854015",1,"0,5166666667","0,5035393853","-0,6959583624","0,003226138708","-0,06157167039","-0,001025709935","-0,001039339862","-0,0000007686746951","-0,01666666667","-0,05",0,"0,03333333333","0,03333333333","0,03333333333"
549,"1,41",1,"0,5428051002",1,"0,4571948998",1,"0,3424408015",1,"0,2295081967",1,"0,131147541",1,"0,07832422587",0,"0,029143898",0,"0,014571949",1,"0,5166666667","0,5035393853","-0,6900382385","0,00592012398","-0,04630128037","-0,0007659231389","-0,006781458435","-0,000004995263429","-0,01666666667","-0,05",0,"0,03333333333","0,03333333333","0,03333333333"
550,"1,9",0,"0,5418181818",0,"0,4563636364",0,"0,3418181818",0,"0,2290909091",0,"0,1309090909",0,"0,07818181818",0,"0,02909090909",0,"0,01454545455",0,"0,5333333333","0,5035393853","-0,6812510477","0,008787190794","-0,07265175136","-0,001195915077","-0,006781458435","-0,000004995263429",0,"-0,03333333333","0,01666666667","0,03333333333","0,06666666667","0,06666666667"
551,"1,01",1,"0,5426497278",0,"0,4555353902",0,"0,3411978221",0,"0,2286751361",0,"0,1306715064",0,"0,0780399274",0,"0,02903811252",0,"0,01451905626",0,"0,5166666667","0,5040817004","-0,6723143308","0,008936716872","-0,05808070954","-0,000949565529","-0,03490816485","-0,0000257412597",0,"-0,03333333333","-0,01666666667","0,01666666667","0,05","0,05"
552,"1,25",0,"0,5416666667",0,"0,4547101449",0,"0,3405797101",0,"0,2282608696",0,"0,1304347826",0,"0,07789855072",0,"0,02898550725",0,"0,01449275362",0,"0,5166666667","0,5040817004","-0,6669172262","0,005397104554","-0,0756926294","-0,001227268655","-0,04087021538","-0,00003025933731","-0,01666666667","-0,03333333333","-0,01666666667","0,01666666667","0,05","0,05"
553,"3,6",0,"0,5406871609",0,"0,4538878843",0,"0,3399638336",0,"0,2278481013",0,"0,130198915",0,"0,07775768535",0,"0,02893309222",0,"0,01446654611",0,"0,5166666667","0,5040817004","-0,6836056253","-0,01668839911","-0,103430193","-0,001643823345","-0,05889049526","-0,00004382819968",0,"-0,01666666667","-0,03333333333",0,"0,06666666667","0,03333333333"
554,1,1,"0,5415162455",1,"0,4548736462",1,"0,3411552347",0,"0,2274368231",0,"0,1299638989",0,"0,07761732852",0,"0,02888086643",0,"0,01444043321",1,"0,5166666667","0,5035393853","-0,7052825915","-0,02167696619","-0,1340424829","-0,002082773448","-0,05629739934","-0,00004189880942",0,"-0,01666666667","-0,05","-0,01666666667","0,05","0,03333333333"
555,"1,17",0,"0,5405405405",0,"0,4540540541",0,"0,3405405405",0,"0,227027027",0,"0,1297297297",0,"0,07747747748",0,"0,02882882883",0,"0,01441441441",0,"0,5333333333","0,5035393853","-0,7243312554","-0,01904866385","-0,1746425178","-0,002656096032","-0,06878590626","-0,00005124155498","0,01666666667",0,"-0,03333333333","-0,01666666667","0,06666666667","0,05"
556,"1,53",0,"0,5395683453",0,"0,4532374101",0,"0,3399280576",0,"0,226618705",0,"0,1294964029",0,"0,0773381295",0,"0,02877697842",0,"0,01438848921",0,"0,5166666667","0,5040817004","-0,7672380168","-0,04290676138","-0,1427536892","-0,002078294365","-0,07701952013","-0,00005768902284","-0,01666666667","-0,01666666667","-0,05","-0,03333333333","0,03333333333","0,05"
557,"4,1",0,"0,5385996409",0,"0,4524236984",0,"0,3393177738",0,"0,2262118492",0,"0,1292639138",0,"0,07719928187",0,"0,02872531418",0,"0,01436265709",0,"0,5166666667","0,5040817004","-0,7981103931","-0,03087237634","-0,1763743061","-0,002494849055","-0,09475274406","-0,00007125788521",0,0,"-0,05","-0,03333333333","0,03333333333","0,03333333333"
558,"1,45",1,"0,5394265233",1,"0,4534050179",1,"0,3405017921",1,"0,2275985663",0,"0,1290322581",0,"0,0770609319",0,"0,02867383513",0,"0,01433691756",1,"0,5","0,5040817004","-0,8136174639","-0,01550707084","-0,1616207604","-0,002226104094","-0,08863796103","-0,00006688555204","-0,01666666667","-0,03333333333","-0,06666666667","-0,03333333333","0,01666666667","0,01666666667"
559,"1,72",0,"0,5384615385",0,"0,4525939177",0,"0,3398926655",0,"0,2271914132",0,"0,1288014311",0,"0,07692307692",0,"0,02862254025",0,"0,01431127013",0,"0,5","0,5040817004","-0,8150454997","-0,001428035718","-0,1272335376","-0,001733404999","-0,1132306609","-0,00008544302212","-0,01666666667","-0,01666666667","-0,06666666667","-0,01666666667","0,01666666667","0,01666666667"
560,1,0,"0,5375",0,"0,4517857143",0,"0,3392857143",0,"0,2267857143",0,"0,1285714286",0,"0,07678571429",0,"0,02857142857",0,"0,01428571429",0,"0,4833333333","0,5035393853","-0,8094566799","0,005588819784","-0,0809642376","-0,00110185434","-0,1328138348","-0,00009977390347","-0,03333333333","-0,03333333333","-0,08333333333","-0,03333333333","-0,01666666667",0
561,"2,04",0,"0,5365418895",0,"0,4509803922",0,"0,3386809269",0,"0,2263814617",0,"0,128342246",0,"0,07664884135",0,"0,02852049911",0,"0,01426024955",0,"0,4833333333","0,5035393853","-0,8094566799",0,"-0,0809642376","-0,00110185434","-0,1328138348","-0,00009977390347","-0,05","-0,03333333333","-0,08333333333","-0,03333333333",0,0
562,"34,71",1,"0,537366548",0,"0,4501779359",0,"0,3380782918",0,"0,2259786477",0,"0,128113879",0,"0,07651245552",0,"0,02846975089",0,"0,01423487544",1,"0,4666666667","0,5035393853","-0,794390489","0,01506619085","-0,08996283241","-0,001245184986","-0,1395020199","-0,0001044377255","-0,05","-0,06666666667","-0,1","-0,05","-0,01666666667",0
563,"2,33",1,"0,5381882771",1,"0,4511545293",1,"0,3392539964",1,"0,2273534636",1,"0,1296625222",1,"0,07815275311",1,"0,03019538188",0,"0,01420959147",1,"0,4833333333","0,5040817004","-0,7935891657","0,0008013233433","-0,1241166998","-0,001737884081","-0,1142016484","-0,00008558876656","-0,03333333333","-0,03333333333","-0,06666666667","-0,05",0,"0,01666666667"
564,"1,57",1,"0,5390070922",1,"0,4521276596",0,"0,3386524823",0,"0,2269503546",0,"0,1294326241",0,"0,0780141844",0,"0,03014184397",0,"0,01418439716",1,"0,5","0,5040817004","-0,7998141066","-0,006224940927","-0,1606598019","-0,002226104094","-0,09475274406","-0,00007125788521",0,"-0,01666666667","-0,05","-0,03333333333","0,01666666667","0,03333333333"
565,"1,11",0,"0,5380530973",0,"0,4513274336",0,"0,3380530973",0,"0,2265486726",0,"0,1292035398",0,"0,07787610619",0,"0,03008849558",0,"0,01415929204",0,"0,5166666667","0,5040817004","-0,8030363667","-0,003222260082","-0,1835788963","-0,00250380722","-0,1004196966","-0,00007577596282","0,01666666667",0,"-0,01666666667","-0,03333333333","0,03333333333","0,06666666667"
